,Price,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age
1915,7015000.0,Lagos,foreign,156558.0,4.800000190734863,2008.0,Mercedes-Benz,GL 550,Automatic,13.0
1916,2615000.0,Lagos,foreign,98481.0,4.599999904632568,2004.0,Toyota,Sienna,Automatic,17.0
1917,6015000.0,Lagos,foreign,86266.0,4.800000190734863,2015.0,Honda,Accord,Automatic,6.0
1918,1215000.0,Lagos,foreign,202468.0,4.5,2001.0,Volkswagen,Golf,Automatic,20.0
1919,7155000.0,Lagos,foreign,117592.0,4.900000095367432,2015.0,Toyota,Camry,Automatic,6.0
1920,1115000.0,Lagos,local,61009.0,3.7999999523162837,2009.0,Honda,Accord,Automatic,12.0
1921,4515000.0,Lagos,foreign,82177.0,4.800000190734863,2008.0,Toyota,RAV 4,Automatic,13.0
1922,2915000.0,Lagos,foreign,160073.0,4.300000190734863,2011.0,Honda,Accord,Automatic,10.0
1923,20015000.0,Lagos,foreign,35198.0,4.199999809265137,2016.0,Ford,F 150,Automatic,5.0
1924,3115000.0,Lagos,foreign,92903.0,4.800000190734863,2005.0,Lexus,ES 330,Automatic,16.0
1925,4215000.0,Lagos,foreign,140544.0,4.599999904632568,2002.0,Lexus,SC 430,Automatic,19.0
1926,42015000.0,Lagos,foreign,48666.0,5.0,2018.0,Land,Rover Range Rover Velar,Automatic,3.0
1927,1815000.0,Abuja,local,473011.0,4.800000190734863,2006.0,BMW,525,Automatic,15.0
1928,4110000.0,Lagos,local,148228.0,4.599999904632568,2007.0,Mercedes-Benz,GL 450,Automatic,14.0
1929,8815000.0,Lagos,local,46448.0,5.0,2012.0,Mercedes-Benz,ML 350,Automatic,9.0
1930,26315000.0,Lagos,foreign,2629.0,4.900000095367432,2019.0,Lexus,RX 350,Automatic,2.0
1931,2565000.0,Abuja,foreign,30640.0,4.800000190734863,2006.0,Pontiac,Vibe,Automatic,15.0
1932,8815000.0,Lagos,foreign,22026.0,4.900000095367432,2015.0,Toyota,RAV 4,Automatic,6.0
1933,3165000.0,Lagos,foreign,87738.0,4.900000095367432,2011.0,Hyundai,Sonata,Automatic,10.0
1934,7890000.0,Lagos,foreign,74043.0,5.0,2017.0,Toyota,Corolla,Automatic,4.0
1935,9465000.0,Lagos,foreign,30004.0,4.900000095367432,2015.0,Lexus,RX 350,Automatic,6.0
1936,2215000.0,Lagos,foreign,120524.0,3.900000095367432,2005.0,Toyota,Corolla,Automatic,16.0
1937,8515000.0,Lagos,foreign,176780.0,5.0,2012.0,Audi,Q5,Automatic,9.0
1938,6105000.0,Lagos,foreign,95684.0,5.0,2015.0,Hyundai,Sonata,Automatic,6.0
1939,815000.0,Abuja,local,187588.0,4.099999904632568,2001.0,Peugeot,807,Automatic,20.0
1940,6815000.0,Lagos,foreign,210370.0,4.699999809265137,2011.0,Toyota,Sienna,Automatic,10.0
1941,7015000.0,Lagos,foreign,104201.0,4.800000190734863,2013.0,Toyota,Sienna,Automatic,8.0
1942,4740000.0,Lagos,foreign,70478.0,4.800000190734863,2014.0,Hyundai,Veloster,Automatic,7.0
1943,2115000.0,Lagos,foreign,116678.0,4.699999809265137,2007.0,Toyota,Solara,Automatic,14.0
1944,3795000.0,Lagos,foreign,140899.0,4.599999904632568,2011.0,Toyota,Corolla,Automatic,10.0
1945,7365000.0,Lagos,foreign,90188.0,4.800000190734863,2013.0,Hyundai,Sonata,Automatic,8.0
1946,6315000.0,Lagos,foreign,97150.0,4.900000095367432,2014.0,Toyota,Corolla,Automatic,7.0
1948,4215000.0,Lagos,local,47638.0,4.099999904632568,2006.0,Land,Rover Range Rover Sport,Automatic,15.0
1949,3480000.0,Lagos,foreign,100000.0,4.699999809265137,2006.0,Toyota,RAV 4,Automatic,15.0
1950,2865000.0,Lagos,foreign,107509.0,4.900000095367432,2008.0,Toyota,Corolla,Automatic,13.0
1951,4110000.0,Lagos,foreign,141729.0,4.800000190734863,2010.0,Ford,Edge,Automatic,11.0
1952,2165000.0,Lagos,foreign,249715.0,4.900000095367432,2000.0,Lexus,RX 300,Automatic,21.0
1953,38015000.0,Lagos,foreign,3779.0,4.900000095367432,2020.0,Toyota,Highlander,Automatic,1.0
1954,7815000.0,Lagos,foreign,69033.0,4.800000190734863,2017.0,Hyundai,Sonata,Automatic,4.0
1955,4015000.0,Lagos,foreign,153688.0,4.900000095367432,2007.0,Lexus,ES 350,Automatic,14.0
1956,7815000.0,Lagos,foreign,40726.0,4.800000190734863,2014.0,Honda,Accord,Automatic,7.0
1957,5415000.0,Abuja,foreign,82354.0,5.0,2008.0,Toyota,Highlander,Automatic,13.0
1958,1815000.0,Abuja,foreign,127894.0,4.599999904632568,2000.0,Toyota,Corolla Verso,Automatic,21.0
1959,4015000.0,Abuja,foreign,8299.0,4.800000190734863,2014.0,Infiniti,QX60,Automatic,7.0
1960,6015000.0,Abuja,foreign,79706.0,5.0,2016.0,Hyundai,Sonata,Automatic,5.0
1961,3215000.0,Abuja,foreign,402110.0,4.900000095367432,2000.0,Lexus,RX 300,Automatic,21.0
1962,3165000.0,Lagos,foreign,163150.0,4.900000095367432,2009.0,Pontiac,Vibe,Automatic,12.0
1963,2915000.0,Lagos,local,200390.0,4.400000095367432,2004.0,Lexus,RX 330,Automatic,17.0
1964,4415000.0,Abuja,foreign,118887.0,5.0,2011.0,Ford,Edge,Automatic,10.0
1965,2325000.0,Lagos,foreign,91250.0,4.900000095367432,2008.0,Pontiac,Vibe,Automatic,13.0
1966,6815000.0,Abuja,foreign,270010.0,4.900000095367432,2013.0,Mercedes-Benz,E 350,Automatic,8.0
1967,137015008.0,Lagos,foreign,4882.0,5.0,2020.0,Mercedes-Benz,G 63 AMG,Automatic,1.0
1968,2515000.0,Lagos,foreign,202951.0,4.199999809265137,2004.0,Mercedes-Benz,CLK 320,Automatic,17.0
1969,2745000.0,Lagos,foreign,161049.0,4.800000190734863,2007.0,Toyota,Camry,Automatic,14.0
1970,7215000.0,Lagos,foreign,102345.0,4.300000190734863,2012.0,Acura,MDX,Automatic,9.0
1971,1815000.0,Abuja,foreign,62531.0,4.900000095367432,2004.0,Peugeot,206,Automatic,17.0
1972,20915000.0,Lagos,foreign,59350.0,5.0,2016.0,Land,Rover Range Rover Sport,Automatic,5.0
1973,8015000.0,Lagos,foreign,185861.0,5.0,2012.0,Toyota,Highlander,Automatic,9.0
1974,9515000.0,Lagos,foreign,27145.0,4.800000190734863,2017.0,Honda,Accord,Automatic,4.0
1975,7365000.0,Lagos,foreign,140130.0,5.0,2011.0,Lexus,IS 250,Automatic,10.0
1976,3415000.0,Lagos,foreign,74077.0,4.599999904632568,2010.0,Toyota,Corolla,Automatic,11.0
1977,3375000.0,Lagos,foreign,75539.0,4.900000095367432,2011.0,Hyundai,Sonata,Automatic,10.0
1978,4915000.0,Lagos,foreign,70592.0,4.800000190734863,2012.0,Toyota,Camry,Automatic,9.0
1979,3480000.0,Lagos,foreign,136097.0,4.900000095367432,2009.0,Toyota,Matrix,Automatic,12.0
1980,8415000.0,Lagos,foreign,59661.0,4.900000095367432,2013.0,Toyota,RAV 4,Automatic,8.0
1981,5115000.0,Abuja,foreign,298586.0,5.0,2012.0,Ford,Edge,Automatic,9.0
1982,3200000.0,Lagos,foreign,64334.0,4.699999809265137,2011.0,Toyota,Camry,Automatic,10.0
1983,3215000.0,Abuja,foreign,274559.0,4.900000095367432,2007.0,Toyota,Highlander,Automatic,14.0
1984,3415000.0,Lagos,foreign,219760.0,4.900000095367432,2008.0,Lexus,IS 250,Automatic,13.0
1985,2665000.0,Abuja,foreign,196516.0,5.0,2008.0,Ford,Escape,Automatic,13.0
1986,4915000.0,Abuja,foreign,1744.0,5.0,2013.0,Honda,Accord,Automatic,8.0
1987,6515000.0,Abuja,foreign,173374.0,5.0,2011.0,Toyota,Sienna,Automatic,10.0
1988,3215000.0,Abuja,foreign,280150.0,5.0,2004.0,Toyota,Highlander,Automatic,17.0
1989,4915000.0,Abuja,foreign,56796.0,5.0,2010.0,Toyota,RAV 4,Automatic,11.0
1990,5715000.0,Abuja,foreign,134796.0,4.900000095367432,2010.0,Mercedes-Benz,E 350,Automatic,11.0
1991,4215000.0,Abuja,foreign,176667.0,4.900000095367432,2010.0,Toyota,RAV 4,Automatic,11.0
1992,7015000.0,Abuja,foreign,175800.0,5.0,2012.0,Toyota,Sienna,Automatic,9.0
1993,2515000.0,Lagos,foreign,107678.0,4.599999904632568,2005.0,Toyota,Corolla,Automatic,16.0
1994,12215000.0,Lagos,foreign,91981.0,4.900000095367432,2014.0,Toyota,Highlander,Automatic,7.0
1995,2850000.0,Lagos,foreign,103718.0,4.599999904632568,2009.0,Nissan,Rogue,Automatic,12.0
1996,3480000.0,Abuja,foreign,14331.0,4.900000095367432,2009.0,Pontiac,Vibe,Automatic,12.0
1997,19015000.0,Lagos,foreign,6366.0,4.900000095367432,2018.0,Mercedes-Benz,C 300,Automatic,3.0
1998,9365000.0,Lagos,foreign,268048.0,5.0,2013.0,Toyota,Avalon,Automatic,8.0
1999,9150000.0,Lagos,foreign,40453.0,5.0,2013.0,Acura,RDX,Automatic,8.0
2000,8940000.0,Lagos,foreign,107983.0,4.900000095367432,2010.0,Toyota,Highlander,Automatic,11.0
2001,5580000.0,Abuja,foreign,134886.0,4.800000190734863,2009.0,Mercedes-Benz,ML 350,Automatic,12.0
2002,1515000.0,Abuja,foreign,138082.0,4.800000190734863,1996.0,Volkswagen,Golf,Automatic,25.0
2003,22065000.0,Lagos,foreign,84295.0,4.800000190734863,2009.0,Mercedes-Benz,G 550,Automatic,12.0
2004,5265000.0,Lagos,foreign,82864.0,4.800000190734863,2008.0,Mercedes-Benz,SLK 280,Automatic,13.0
2005,4425000.0,Abuja,foreign,5329.0,5.0,2012.0,Toyota,Corolla,Automatic,9.0
2006,1515000.0,Abuja,foreign,32590.0,4.900000095367432,2004.0,Mazda,323,Automatic,17.0
2007,21015000.0,Lagos,foreign,26998.0,4.900000095367432,2017.0,Toyota,Tundra,Automatic,4.0
2008,19965000.0,Lagos,foreign,14394.0,5.0,2019.0,Toyota,Highlander,Automatic,2.0
2009,5055000.0,Lagos,foreign,141198.0,4.599999904632568,2008.0,Lexus,LS 460,Automatic,13.0
2010,6840000.0,Abuja,foreign,65326.0,4.699999809265137,2015.0,Toyota,Fortuner,Automatic,6.0
2011,6615000.0,Abuja,foreign,29262.0,5.0,2014.0,Toyota,Corolla,Automatic,7.0
2012,3480000.0,Abuja,foreign,38650.0,4.800000190734863,2012.0,Toyota,Yaris,Automatic,9.0
2013,11015000.0,Abuja,foreign,143061.0,4.800000190734863,2012.0,Mercedes-Benz,ML 350,Automatic,9.0
2014,14015000.0,Lagos,foreign,62504.0,4.900000095367432,2018.0,Toyota,Camry,Automatic,3.0
2015,37015000.0,Lagos,foreign,38231.0,4.900000095367432,2016.0,Land,Rover Range Rover,Automatic,5.0
2016,26265000.0,Lagos,foreign,266.0,4.900000095367432,2013.0,Land,Rover Range Rover,Automatic,8.0
2017,7365000.0,Lagos,foreign,85099.0,4.900000095367432,2008.0,Mercedes-Benz,S 550,Automatic,13.0
2018,4005000.0,Abuja,foreign,79081.0,4.900000095367432,2011.0,Hyundai,Sonata,Automatic,10.0
2019,2115000.0,Abuja,foreign,71303.0,4.800000190734863,2004.0,Acura,TSX,Automatic,17.0
2020,2215000.0,Abuja,foreign,50150.0,5.0,2007.0,Honda,Accord,Automatic,14.0
2021,2640000.0,Abuja,foreign,156441.0,4.900000095367432,2007.0,Toyota,Scion,Automatic,14.0
2022,22015000.0,Lagos,foreign,53231.0,5.0,2015.0,Lexus,LX 570,Automatic,6.0
2023,4715000.0,Lagos,foreign,142340.0,4.900000095367432,2008.0,Mercedes-Benz,ML 350,Automatic,13.0
2024,50940000.0,Lagos,foreign,21657.0,5.0,2018.0,Lexus,LX 570,Automatic,3.0
2025,14515000.0,Lagos,foreign,37082.0,4.900000095367432,2017.0,Lexus,NX 200,Automatic,4.0
2026,6630000.0,Lagos,foreign,49155.0,4.800000190734863,2015.0,Toyota,Camry,Automatic,6.0
2027,4215000.0,Lagos,foreign,224626.0,4.900000095367432,2014.0,Nissan,Versa,Automatic,7.0
2028,6715000.0,Abuja,foreign,32180.0,5.0,2015.0,Toyota,Camry,Automatic,6.0
2029,6615000.0,Lagos,foreign,44345.0,4.900000095367432,2009.0,Toyota,Venza,Automatic,12.0
2030,1715000.0,Lagos,foreign,213490.0,4.900000095367432,2000.0,Toyota,Sienna,Automatic,21.0
2031,48515000.0,Lagos,foreign,26783.0,5.0,2016.0,Lexus,LX 570,Automatic,5.0
2032,4425000.0,Lagos,foreign,91682.0,4.900000095367432,2009.0,Lexus,RX 350,Automatic,12.0
2033,8715000.0,Abuja,foreign,66769.0,5.0,2013.0,Toyota,Venza,Automatic,8.0
2034,2850000.0,Lagos,foreign,145071.0,4.699999809265137,2009.0,Volkswagen,Routan,Automatic,12.0
2035,7365000.0,Abuja,foreign,139857.0,4.900000095367432,2017.0,Toyota,Corolla,Automatic,4.0
2036,6315000.0,Lagos,foreign,245371.0,4.800000190734863,2012.0,Toyota,Sienna,Automatic,9.0
2037,2645000.0,Abuja,foreign,240061.0,4.900000095367432,2005.0,Toyota,Sienna,Automatic,16.0
2038,134415008.0,Lagos,foreign,15003.0,5.0,2019.0,Mercedes-Benz,G 63 AMG,Automatic,2.0
2039,26265000.0,Abuja,foreign,6613.0,5.0,2010.0,Toyota,Land Cruiser,Automatic,11.0
2040,2010000.0,Lagos,foreign,115435.0,4.800000190734863,1999.0,Lexus,RX 300,Automatic,22.0
2041,5115000.0,Abuja,foreign,56872.0,4.900000095367432,2008.0,Lexus,ES 330,Automatic,13.0
2042,18515000.0,Lagos,foreign,14213.0,5.0,2020.0,Toyota,Corolla,Automatic,1.0
2043,7890000.0,Lagos,foreign,241339.0,4.800000190734863,2007.0,Toyota,Tundra,Automatic,14.0
2044,2115000.0,Lagos,foreign,118162.0,4.699999809265137,2008.0,Kia,Optima,Automatic,13.0
2045,4530000.0,Lagos,foreign,163545.0,4.900000095367432,2011.0,Toyota,RAV 4,Automatic,10.0
2046,4740000.0,Lagos,foreign,80322.0,4.699999809265137,2015.0,Nissan,Altima,Automatic,6.0
2047,14715000.0,Lagos,foreign,47650.0,4.900000095367432,2013.0,Lexus,GX 460,Automatic,8.0
2048,1865000.0,Lagos,foreign,88631.0,5.0,2007.0,Toyota,Yaris,Automatic,14.0
2049,4740000.0,Lagos,foreign,128552.0,4.699999809265137,2008.0,Mercedes-Benz,CLK 350,Automatic,13.0
2050,4715000.0,Lagos,foreign,120524.0,4.599999904632568,2007.0,Lexus,RX 350,Automatic,14.0
2051,4815000.0,Lagos,foreign,138203.0,4.400000095367432,2013.0,Honda,Accord,Automatic,8.0
2052,6015000.0,Lagos,foreign,36294.0,4.300000190734863,2015.0,Toyota,Corolla,Automatic,6.0
2053,3015000.0,Lagos,foreign,134928.0,4.199999809265137,2009.0,Toyota,Matrix,Automatic,12.0
2054,45590000.0,Lagos,foreign,18621.0,5.0,2017.0,Lexus,LX 570,Automatic,4.0
2055,45015000.0,Abuja,foreign,136195.0,5.0,2014.0,Mercedes-Benz,G 550,Automatic,7.0
2056,2715000.0,Lagos,foreign,269934.0,4.800000190734863,2006.0,Toyota,Sienna,Automatic,15.0
2058,2115000.0,Abuja,foreign,74190.0,5.0,2007.0,Honda,Civic,Automatic,14.0
2059,3215000.0,Abuja,foreign,328140.0,4.699999809265137,2004.0,Toyota,Highlander,Automatic,17.0
2060,5115000.0,Abuja,foreign,413721.0,4.900000095367432,2008.0,Lexus,RX 350,Automatic,13.0
2061,11040000.0,Abuja,foreign,8083.0,4.900000095367432,2016.0,Ford,Explorer,Automatic,5.0
2062,2115000.0,Abuja,local,108090.0,4.900000095367432,2004.0,BMW,325,Automatic,17.0
2063,6105000.0,Abuja,foreign,89631.0,5.0,2014.0,Honda,Accord,Automatic,7.0
2064,13665000.0,Lagos,foreign,50626.0,4.900000095367432,2018.0,Toyota,Camry,Automatic,3.0
2065,3795000.0,Lagos,foreign,100500.0,4.800000190734863,2010.0,Ford,Edge,Automatic,11.0
2066,2655000.0,Lagos,foreign,22444.0,4.5,2008.0,Toyota,Corolla,Automatic,13.0
2067,3480000.0,Abuja,foreign,56099.0,4.800000190734863,2012.0,Toyota,Corolla,Automatic,9.0
2068,3565000.0,Abuja,foreign,77386.0,5.0,2011.0,Toyota,Corolla,Automatic,10.0
2069,5315000.0,Lagos,foreign,73896.0,4.900000095367432,2014.0,Toyota,Corolla,Automatic,7.0
2070,3215000.0,Abuja,foreign,687503.0,4.599999904632568,2005.0,Mercedes-Benz,CLK 350,Automatic,16.0
2071,16265000.0,Abuja,foreign,16287.0,5.0,2020.0,Toyota,Camry,Automatic,1.0
2072,6665000.0,Abuja,foreign,52687.0,4.900000095367432,2016.0,Toyota,Camry,Automatic,5.0
2073,7315000.0,Lagos,foreign,110902.0,4.800000190734863,2009.0,Toyota,Venza,Automatic,12.0
2074,1815000.0,Abuja,foreign,42000.0,4.900000095367432,2002.0,Mercedes-Benz,200,Automatic,19.0
2075,3115000.0,Abuja,foreign,36581.0,5.0,2007.0,Toyota,Camry,Automatic,14.0
2076,8515000.0,Abuja,foreign,212174.0,4.900000095367432,2010.0,Mercedes-Benz,GLK 350,Automatic,11.0
2077,10015000.0,Abuja,foreign,32860.0,5.0,2017.0,Ford,Fusion,Automatic,4.0
2078,14515000.0,Lagos,foreign,30197.0,4.900000095367432,2016.0,Mercedes-Benz,C 300,Automatic,5.0
2079,23515000.0,Lagos,foreign,11596.0,4.800000190734863,2017.0,Lexus,GX 460,Automatic,4.0
2080,8815000.0,Abuja,foreign,87138.0,5.0,2014.0,Toyota,Sienna,Automatic,7.0
2081,16715000.0,Abuja,foreign,23304.0,5.0,2019.0,Mercedes-Benz,GLA 250,Automatic,2.0
2082,18515000.0,Abuja,foreign,43502.0,5.0,2018.0,Toyota,Highlander,Automatic,3.0
2083,9215000.0,Lagos,foreign,36962.0,4.900000095367432,2017.0,Toyota,Corolla,Automatic,4.0
2084,16815000.0,Lagos,foreign,28990.0,4.900000095367432,2018.0,Toyota,Camry,Automatic,3.0
2085,11515000.0,Lagos,foreign,86592.0,4.699999809265137,2011.0,Lexus,GX 460,Automatic,10.0
2086,3690000.0,Lagos,foreign,122157.0,4.699999809265137,2011.0,Toyota,Corolla,Automatic,10.0
2087,11040000.0,Lagos,foreign,131348.0,5.0,2014.0,Mercedes-Benz,E 350,Automatic,7.0
2088,14190000.0,Lagos,foreign,94326.0,4.699999809265137,2015.0,Chevrolet,Silverado,Automatic,6.0
2089,9465000.0,Abuja,foreign,182725.0,4.800000190734863,2011.0,Toyota,Tundra,Automatic,10.0
2090,2615000.0,Lagos,foreign,183427.0,4.699999809265137,2007.0,Volvo,S60,Automatic,14.0
2091,6815000.0,Abuja,foreign,40822.0,5.0,2010.0,Mercedes-Benz,E 350,Automatic,11.0
2092,2865000.0,Abuja,foreign,32501.0,5.0,2009.0,Toyota,Camry,Automatic,12.0
2093,1380000.0,Abuja,foreign,132078.0,4.800000190734863,2001.0,Mazda,323,Automatic,20.0
2094,7365000.0,Abuja,foreign,39997.0,5.0,2016.0,Honda,Civic,Automatic,5.0
2095,2215000.0,Abuja,foreign,195136.0,4.900000095367432,2002.0,Toyota,Sequoia,Automatic,19.0
2096,2465000.0,Abuja,foreign,187230.0,5.0,2006.0,Toyota,Corolla,Automatic,15.0
2097,3060000.0,Abuja,foreign,70447.0,4.900000095367432,2010.0,Honda,Accord,Automatic,11.0
2098,3865000.0,Abuja,foreign,55400.0,5.0,2008.0,Toyota,RAV 4,Automatic,13.0
2099,5475000.0,Abuja,foreign,195214.0,4.699999809265137,2010.0,Porsche,Cayenne,Automatic,11.0
2100,1715000.0,Abuja,local,80739.0,4.599999904632568,2004.0,Opel,Vectra,Automatic,17.0
2101,2865000.0,Abuja,foreign,43305.0,4.900000095367432,2002.0,Toyota,Sienna,Automatic,19.0
2102,6815000.0,Abuja,foreign,51391.0,5.0,2017.0,Toyota,Camry,Automatic,4.0
2103,5790000.0,Abuja,foreign,297156.0,4.900000095367432,2010.0,Ford,Edge,Automatic,11.0
2104,3665000.0,Abuja,foreign,122101.0,4.800000190734863,2010.0,Volkswagen,Tiguan,Automatic,11.0
2105,16515000.0,Abuja,foreign,40378.0,5.0,2014.0,Mercedes-Benz,E 350,Automatic,7.0
2106,57265000.0,Abuja,foreign,11498.0,5.0,2020.0,Mercedes-Benz,GLE 450,Automatic,1.0
2107,2865000.0,Abuja,foreign,357021.0,4.900000095367432,2006.0,Mercedes-Benz,C 230,Automatic,15.0
2108,3515000.0,Abuja,foreign,35841.0,5.0,2010.0,Toyota,Corolla,Automatic,11.0
2109,25215000.0,Lagos,foreign,21135.0,4.900000095367432,2017.0,Lexus,GX 460,Automatic,4.0
2110,6315000.0,Abuja,foreign,63338.0,4.800000190734863,2013.0,Honda,CR-V,Automatic,8.0
2111,8015000.0,Abuja,foreign,44994.0,5.0,2015.0,Toyota,Corolla,Automatic,6.0
2112,12515000.0,Abuja,foreign,9419.0,5.0,2019.0,Honda,Accord,Automatic,2.0
2113,29415000.0,Abuja,foreign,14969.0,5.0,2020.0,Mercedes-Benz,E 300,Automatic,1.0
2114,3465000.0,Abuja,foreign,35271.0,5.0,2010.0,Toyota,Camry,Automatic,11.0
2115,7015000.0,Lagos,foreign,93985.0,4.900000095367432,2016.0,Toyota,Camry,Automatic,5.0
2116,4215000.0,Abuja,foreign,196238.0,5.0,2009.0,Mercedes-Benz,300,Automatic,12.0
2117,765000.0,Lagos,local,296267.0,3.5,2003.0,Honda,Accord,Automatic,18.0
2118,6315000.0,Abuja,foreign,28317.0,5.0,2015.0,Acura,TL,Automatic,6.0
2119,6841000.0,Lagos,foreign,80278.0,4.599999904632568,2013.0,Acura,RDX,Automatic,8.0
2120,3315000.0,Lagos,foreign,123820.0,4.300000190734863,2009.0,Toyota,Matrix,Automatic,12.0
2121,4165000.0,Lagos,foreign,142328.0,4.300000190734863,2008.0,Lexus,IS 250,Automatic,13.0
2122,3365000.0,Abuja,foreign,87407.0,4.900000095367432,2010.0,Toyota,Matrix,Automatic,11.0
2123,27315000.0,Abuja,foreign,32640.0,5.0,2019.0,Toyota,Avalon,Automatic,2.0
2124,1965000.0,Abuja,foreign,224439.0,4.599999904632568,2008.0,Peugeot,307,Automatic,13.0
2125,3165000.0,Abuja,foreign,145387.0,4.900000095367432,2009.0,Toyota,Corolla,Automatic,12.0
2126,3115000.0,Abuja,foreign,93767.0,4.800000190734863,2011.0,Mitsubishi,Eclipse,Automatic,10.0
2127,7890000.0,Abuja,foreign,64212.0,5.0,2013.0,Toyota,Venza,Automatic,8.0
2128,13665000.0,Lagos,foreign,47612.0,4.800000190734863,2018.0,Toyota,Camry,Automatic,3.0
2129,4740000.0,Abuja,foreign,114221.0,5.0,2012.0,Toyota,Camry,Automatic,9.0
2130,16515000.0,Abuja,foreign,164732.0,5.0,2014.0,Toyota,Highlander,Automatic,7.0
2131,2315000.0,Lagos,foreign,193272.0,4.800000190734863,2008.0,Toyota,Camry,Automatic,13.0
2132,2220000.0,Abuja,foreign,79320.0,4.900000095367432,2007.0,Honda,Accord,Automatic,14.0
2133,4215000.0,Abuja,foreign,78752.0,4.900000095367432,2012.0,Toyota,Avalon,Automatic,9.0
2134,13665000.0,Abuja,foreign,12246.0,5.0,2017.0,Honda,CR-V,Automatic,4.0
2135,3015000.0,Abuja,foreign,45621.0,5.0,2009.0,Honda,Accord,Automatic,12.0
2136,14715000.0,Abuja,foreign,36974.0,5.0,2014.0,Lexus,GX 460,Automatic,7.0
2137,7835000.0,Abuja,foreign,35651.0,5.0,2013.0,Toyota,RAV 4,Automatic,8.0
2138,2955000.0,Abuja,foreign,93504.0,4.900000095367432,2009.0,Toyota,Corolla,Automatic,12.0
2139,9465000.0,Abuja,foreign,121932.0,5.0,2013.0,Mercedes-Benz,E 200,Automatic,8.0
2140,8015000.0,Abuja,foreign,118921.0,5.0,2013.0,Toyota,Avalon,Automatic,8.0
2141,7890000.0,Lagos,foreign,66842.0,5.0,2017.0,Toyota,Corolla,Automatic,4.0
2142,7490000.0,Abuja,foreign,51281.0,5.0,2010.0,Toyota,Highlander,Automatic,11.0
2143,5715000.0,Abuja,foreign,85632.0,4.900000095367432,2012.0,Lexus,ES 350,Automatic,9.0
2144,3585000.0,Abuja,foreign,13256.0,5.0,2009.0,Toyota,Corolla,Automatic,12.0
2145,8015000.0,Abuja,foreign,83320.0,5.0,2015.0,Toyota,RAV 4,Automatic,6.0
2146,6015000.0,Lagos,foreign,108000.0,4.400000095367432,2007.0,Lexus,GX 470,Automatic,14.0
2147,2435000.0,Lagos,foreign,191010.0,4.800000190734863,2008.0,Toyota,Corolla,Automatic,13.0
2148,6840000.0,Abuja,foreign,58833.0,4.900000095367432,2012.0,Mercedes-Benz,C 350,Automatic,9.0
2149,6265000.0,Abuja,foreign,104114.0,4.900000095367432,2015.0,Toyota,Camry,Automatic,6.0
2150,4965000.0,Abuja,foreign,144329.0,4.800000190734863,2009.0,Toyota,RAV 4,Automatic,12.0
2151,2010000.0,Abuja,foreign,7559.0,4.900000095367432,2004.0,Toyota,Matrix,Automatic,17.0
2152,17865000.0,Abuja,foreign,9764.0,4.900000095367432,2019.0,Toyota,Highlander,Automatic,2.0
2153,2115000.0,Abuja,foreign,365710.0,4.900000095367432,2008.0,Peugeot,307,Automatic,13.0
2154,11865000.0,Abuja,foreign,24550.0,5.0,2017.0,Toyota,Sienna,Automatic,4.0
2155,1805000.0,Abuja,foreign,171119.0,5.0,2006.0,Peugeot,307,Automatic,15.0
2157,4215000.0,Lagos,foreign,183054.0,4.900000095367432,2008.0,Mercedes-Benz,C 300,Automatic,13.0
2158,8205000.0,Lagos,foreign,45350.0,4.900000095367432,2017.0,Toyota,Camry,Automatic,4.0
2159,3465000.0,Abuja,foreign,32541.0,5.0,2010.0,Toyota,Camry,Automatic,11.0
2160,3165000.0,Abuja,foreign,56687.0,4.900000095367432,2011.0,Volkswagen,Jetta,Automatic,10.0
2161,3690000.0,Abuja,foreign,147362.0,5.0,2012.0,Honda,Accord,Automatic,9.0
2162,6105000.0,Abuja,foreign,84354.0,4.900000095367432,2015.0,Toyota,Camry,Automatic,6.0
2163,2815000.0,Lagos,foreign,135563.0,4.800000190734863,2010.0,Honda,Accord,Automatic,11.0
2164,5790000.0,Abuja,foreign,29282.0,5.0,2015.0,Honda,Accord,Automatic,6.0
2166,2415000.0,Abuja,foreign,118678.0,5.0,2006.0,Toyota,Corolla,Automatic,15.0
2167,11040000.0,Abuja,foreign,1542.0,4.900000095367432,2019.0,Toyota,Camry,Automatic,2.0
2168,4015000.0,Abuja,foreign,197587.0,5.0,2011.0,Toyota,Camry,Automatic,10.0
2169,3480000.0,Abuja,foreign,94746.0,4.699999809265137,2004.0,Toyota,Sequoia,Automatic,17.0
2170,4815000.0,Abuja,foreign,109418.0,5.0,2010.0,Toyota,RAV 4,Automatic,11.0
2171,8940000.0,Lagos,foreign,68560.0,5.0,2016.0,Toyota,Camry,Automatic,5.0
2172,14015000.0,Lagos,foreign,54873.0,4.699999809265137,2013.0,Land,Rover Discovery,Automatic,8.0
2173,1715000.0,Lagos,local,26256.0,4.5,2002.0,Toyota,Highlander,Automatic,19.0
2174,2325000.0,Abuja,foreign,126.0,4.800000190734863,2002.0,Peugeot,407,Automatic,19.0
2175,8815000.0,Abuja,foreign,76650.0,4.900000095367432,2016.0,Toyota,RAV 4,Automatic,5.0
2176,4115000.0,Abuja,foreign,55431.0,5.0,2013.0,Toyota,Corolla,Automatic,8.0
2177,3430000.0,Lagos,foreign,126383.0,4.900000095367432,2007.0,Toyota,RAV 4,Automatic,14.0
