Id,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age,Price
15267,Lagos,local,90884,4,2008,Lexus,Es 350,Automatic,12,2885000
15268,Lagos,local,115438,3,2008,Lexus,Gx,Automatic,12,3282500
15269,Lagos,local,143113,5,2008,Chevrolet,cobalt,Automatic,12,976250
15270,Lagos,local,1998,5,2008,Lexus,Es 300,Automatic,12,585000
15271,Lagos,local,196303,5,2008,Acura,Mdx,Automatic,12,1160000
15272,Abuja,local,242859,4,2008,Toyota,Avensis,Automatic,12,1965000
15273,Lagos,local,318558,5,2008,Toyota,Sienna,Automatic,12,1160000
15274,Lagos,local,107026,4,2008,Toyota,Camry,Automatic,12,1876250
15275,Lagos,local,162480,4,2008,Toyota,Matrix,Automatic,12,1370000
15276,Lagos,local,169259,5,2008,Nissan,Maxima,Automatic,12,380000
15277,Asaba,local,300455,4,2008,Honda,Pilot,Automatic,12,872500
15278,Lagos,local,80213,5,2008,Mercedes-Benz,Ml500,Automatic,12,1538750
15279,Lagos,foreign,74819,3,2008,Toyota,Matrix,Automatic,12,2663750
15280,Lagos,local,246945,5,1999,Honda,Odyssey,Automatic,21,413750
15281,Lagos,local,78418,4,2008,Toyota,Sienna,Automatic,12,1850000
15282,Lagos,foreign,341317,4,2008,Lexus,GS 430,Automatic,12,1390000
15283,Ilorin,local,245190,4,1999,Lexus,Lx 470,Automatic,21,1145000
15284,Lagos,local,54736,5,2008,Kia,Cerato,Automatic,12,1907500
15285,Abuja,foreign,62937,2,2008,Nissan,SENTRA,Automatic,12,4150000
15286,Port Harcourt,local,142282,3,2008,Lexus,Gx,Automatic,12,2663750
15287,Lagos,local,113,4,2008,Nissan,X-Trail,Automatic,12,700000
15288,Abuja,local,146785,4,1999,Peugeot,406,Automatic,21,526250
15289,Owerri,local,163270,3,2008,Toyota,Highlander,Automatic,12,1390000
15290,Lagos,foreign,263233,5,2008,Honda,Accord,Automatic,12,1332500
15291,Abuja,local,141950,3,2008,Mercedes-Benz,Ml350,Automatic,12,2540000
15292,Abuja,local,322171,4,1998,Toyota,Camry,Automatic,22,757500
15293,Lagos,local,59573,4,2008,Kia,Sportage,Automatic,12,3957500
15294,Abuja,local,2005,4,2008,Peugeot,407,Automatic,12,1505000
15295,Lagos,local,88556,3,2008,Mercedes-Benz,Gl450,Automatic,12,3395000
15296,Abuja,local,105955,4,2008,Acura,Tl,Automatic,12,2045000
15297,Lagos,local,149990,5,2008,Hyundai,Elantra,Automatic,12,1160000
15298,Port Harcourt,foreign,179437,3,2008,Toyota,Avalon,Automatic,12,2712500
15299,Abuja,local,154143,4,2008,Nissan,Maxima,Automatic,12,695000
15300,Abuja,local,144720,4,2008,Toyota,Camry,Automatic,12,1735000
15301,Lagos,local,86895,2,2008,Toyota,Fj Cruiser,Automatic,12,5760000
15302,Abuja,local,94598,3,1997,Dodge,Caravan,Automatic,23,4035000
15303,Lagos,local,206994,5,2008,Honda,Accord,Automatic,12,835000
15304,Lagos,local,212554,4,2008,Toyota,Camry,Automatic,12,1707500
15305,Lagos,foreign,164708,3,2008,Mercedes-Benz,Gl450,Automatic,12,4322500
15306,Lagos,local,1,4,2008,Ford,Taurus,Automatic,12,638750
15307,Lagos,local,150376,4,2008,Toyota,Corolla,Automatic,12,1217500
15308,Abuja,foreign,31955,3,2008,Mercedes-Benz,Ml350,Automatic,12,13520000
15309,Lagos,local,68896,5,2008,Toyota,Camry,Automatic,12,2832500
15310,Lagos,local,180936,4,2008,Nissan,Sentra,Automatic,12,1035000
15311,Lagos,local,95975,5,1999,Lexus,Rx 300,Automatic,21,1010500
15312,Lagos,local,210449,3,2008,BMW,328xi,Automatic,12,1597000
15314,Lagos,local,3005,3,2008,Innoson,IVMG5,Automatic,12,3460000
15315,Port Harcourt,local,168306,5,2008,Toyota,Camry,Automatic,12,1595000
15316,Lagos,local,85683,4,2008,Toyota,4Runner,Automatic,12,1160000
15317,Lagos,local,29615,3,2008,Hyundai,Ix35,Automatic,12,2655000
15318,Lagos,local,177200,4,2008,Honda,Pilot,Automatic,12,987500
15319,Lagos,local,77431,5,2008,Toyota,Rav4,Automatic,12,1932500
15320,Owerri,local,225448,3,2008,Honda,Odyssey,Automatic,12,638750
15321,Lagos,local,292922,4,2008,Toyota,4Runner,Automatic,12,695000
15322,Lagos,local,84090,5,2008,Volkswagen,Tiguan,Automatic,12,1707500
15323,Abuja,local,70797,5,2008,Honda,Accord,Automatic,12,1370000
15324,Benin,local,118464,3,2008,Sienna,2000,Automatic,12,1145000
15325,Lagos,local,225507,4,2008,Nissan,Maxima,Automatic,12,1045000
15326,Lagos,local,118671,5,2008,Mitsubishi,Montero,Automatic,12,930000
15327,Lagos,local,248496,4,2008,Toyota,Land Cruiser,Automatic,12,4182500
15328,Lagos,local,217919,4,2008,Toyota,4Runner,Automatic,12,1145000
15329,Port Harcourt,local,246192,4,1999,Lexus,Rx 300,Automatic,21,1160000
15330,Lagos,local,65188,4,2008,Honda,Accord Crosstour,Automatic,12,3028750
15331,Abuja,local,315718,4,2008,BMW,3 Series,Automatic,12,1932500
15332,Ibadan,local,179818,4,2008,Infiniti,G,Automatic,12,815000
15333,Abuja,local,127711,4,2008,Volkswagen,Touareg,Automatic,12,1160000
15334,Port Harcourt,local,198316,3,2008,Hyundai,Genesis,Automatic,12,2945000
15335,Lagos,foreign,87447,3,2008,Toyota,Sienna,Automatic,12,4380000
15336,Lagos,foreign,245731,4,2008,Land,Rover Range Rover Sport,Automatic,12,4265000
15337,Lagos,foreign,171374,3,2008,Land,Rover Lr3,Automatic,12,2270000
15338,Abuja,foreign,230927,3,2008,Mercedes-Benz,Clk200,Automatic,12,1870000
15339,Ibadan,foreign,187372,4,2008,Mercedes-Benz,Ml320,Automatic,12,1965000
15340,Lagos,local,78809,4,2008,Mercedes-Benz,Ml350,Automatic,12,3170000
15341,Lagos,foreign,125690,3,2008,Mitsubishi,Outlander,Automatic,12,4970000
15342,Abuja,local,163438,4,2008,Acura,Mdx,Automatic,12,2310000
15343,Lagos,foreign,138134,3,2008,Toyota,Rav4,Automatic,12,1850000
15344,Abuja,local,237304,4,2008,Toyota,Land Cruiser Prado,Automatic,12,2885000
15345,Lagos,local,176323,4,2008,Altima,2002,Automatic,12,273125
15346,Lagos,foreign,183134,3,2008,Mazda,Tribute,Automatic,12,1735000
15347,Abuja,local,64624,3,2008,Mercedes-Benz,C350,Automatic,12,2607500
15348,Abuja,local,215779,3,2008,Toyota,Tundra,Automatic,12,3620000
15349,Abuja,local,229225,3,2008,Honda,Pilot,Automatic,12,1390000
15350,Abuja,local,182164,4,1998,Toyota,Camry,Automatic,22,642500
15351,Onitsha,local,99801,5,1998,Lexus,Rx 300,Automatic,22,920000
15352,Abuja,local,86096,3,2008,Infiniti,Qx56,Automatic,12,3460000
15353,Lagos,local,238221,4,2008,Nissan,Quest,Automatic,12,413750
15354,Lagos,local,188441,4,1999,Toyota,Corolla,Automatic,21,734500
15355,Lagos,local,15279,3,2008,Hyundai,Genesis,Automatic,12,2310000
15356,Port Harcourt,local,10854,3,2008,Hyundai,Ix35,Automatic,12,3805000
15357,Port Harcourt,local,218880,3,2008,Lexus,Rx 300,Automatic,12,1390000
15358,Lagos,local,104679,3,2008,Nissan,Pathfinder,Automatic,12,1390000
15359,Abuja,local,344734,3,2008,Toyota,Sienna,Automatic,12,1595000
15360,Lagos,local,100715,4,2008,Mazda,Mpv,Automatic,12,665500
15361,Lagos,local,166590,4,2008,Honda,City,Automatic,12,700000
15362,Abuja,local,148598,3,2008,Mercedes-Benz,C300,Automatic,12,4035000
15363,Lagos,local,807036,5,2008,Infiniti,Qx,Automatic,12,470000
15364,Abuja,local,230162,3,2008,Toyota,Sienna,Automatic,12,1595000
15365,Lagos,foreign,102372,3,2008,Toyota,Corolla,Automatic,12,5530000
15366,Lagos,foreign,151899,4,1999,Acura,Tl,Automatic,21,1160000
15367,Lagos,foreign,112581,4,2008,Toyota,Avalon,Automatic,12,2425000
15368,Abuja,foreign,181647,3,2008,Mercedes-Benz,Ml350,Automatic,12,5185000
15369,Lagos,local,149559,4,2008,Porsche,Cayenne,Automatic,12,2310000
15370,Lagos,local,22121,4,2008,Toyota,Rav4,Automatic,12,9210000
15371,Abuja,local,182973,3,2008,Saturn,AURA,Automatic,12,2310000
15372,Port Harcourt,local,46337,2,2008,Cadillac,Srx,Automatic,12,6657500
15373,Lagos,local,161829,4,2008,Toyota,Corolla,Automatic,12,1763750
15374,Abuja,local,251265,3,1997,Toyota,Corolla,Automatic,23,585000
15375,Ilorin,local,199448,4,2008,Honda,Accord,Automatic,12,700000
15376,Lagos,foreign,100336,5,2008,Toyota,Highlander,Automatic,12,7025000
15377,Port Harcourt,foreign,114228,3,2008,Toyota,Rav4,Automatic,12,4035000
15378,Lagos,foreign,101957,5,2008,Toyota,Camry,Automatic,12,2310000
15379,Abuja,local,110916,4,2008,Honda,Accord,Automatic,12,920000
15380,Onitsha,foreign,183999,5,2008,Toyota,4Runner,Automatic,12,3230000
15381,Lagos,local,78765,4,2008,Dodge,Charger,Automatic,12,976250
15382,Lagos,local,50064,4,2008,Land,Rover Range Rover HSE,Automatic,12,4295000
15383,Lagos,local,106058,4,2008,Volkswagen,CC,Automatic,12,3460000
15384,Ilorin,local,118828,4,2008,Toyota,Sienna,Automatic,12,863750
15385,Lagos,foreign,117891,5,2008,Toyota,Highlander,Automatic,12,2425000
15386,Abuja,local,120967,3,2008,BMW,7 Series,Automatic,12,4610000
15387,Lagos,local,172072,4,2008,Chrysler,300,Automatic,12,751250
15388,Port Harcourt,local,26608,3,2008,Kia,Sportage,Automatic,12,5082500
15389,Lagos,local,273552,3,1994,Mazda,323,Automatic,26,642500
15390,Port Harcourt,local,112334,3,2008,Mercedes-Benz,G500,Automatic,12,11510000
15391,Lagos,foreign,119642,3,2008,Toyota,Corolla,Automatic,12,3115000
15392,Port Harcourt,local,120345,4,2008,Honda,Pilot,Automatic,12,815000
15393,Lagos,local,152647,4,2008,Toyota,Corolla,Automatic,12,1257500
15394,Abuja,local,166797,5,2008,BMW,318i,Automatic,12,920000
15395,Lagos,foreign,81025,3,2008,Honda,Accord,Automatic,12,2310000
15396,Lagos,foreign,127687,3,2008,Hyundai,Sonata,Automatic,12,4380000
15397,Lagos,local,88965,,2008,Land,Rover Range Rover Sport,Automatic,12,7332500
15398,Lagos,local,105762,5,2008,Toyota,Corolla,Automatic,12,1390000
15399,Abuja,local,128773,4,2008,Lexus,Es 350,Automatic,12,2540000
15400,Abuja,foreign,82377,2,2008,Mercedes-Benz,C300,Automatic,12,14960000
15401,Port Harcourt,foreign,161898,3,2008,Lexus,Rx,Automatic,12,3920000
15402,Lagos,foreign,75216,3,2008,Toyota,Corolla,Automatic,12,3200000
15403,Lagos,foreign,153364,4,2008,Mercedes-Benz,C250,Automatic,12,4520000
15404,Abuja,local,102734,3,2008,Acura,Tl,Automatic,12,1707500
15405,Lagos,foreign,270825,3,2008,Nissan,Sentra,Automatic,12,1045000
15406,Asaba,local,250484,4,2008,Honda,Accord,Automatic,12,930000
15407,Abuja,local,283624,4,1999,Lexus,Es 300,Automatic,21,987500
15408,Lagos,local,75012,4,2008,Mitsubishi,Lancer,Automatic,12,1045000
15409,Lagos,local,107395,5,2008,Honda,Pilot,Automatic,12,1562500
15410,Owerri,local,224130,3,2008,Lexus,Rx 330,Automatic,12,2425000
15411,Abuja,local,65251,3,2008,Toyota,Camry,Automatic,12,2720000
15412,Port Harcourt,local,145792,2,2008,Toyota,Camry,Automatic,12,3230000
15413,Lagos,local,255331,4,1994,Toyota,Camry,Automatic,26,526250
15414,Lagos,local,152443,4,2008,R350,2008,Automatic,12,1370000
15415,Lagos,local,162371,3,2008,Mercedes-Benz,E320,Automatic,12,1217500
15416,Lagos,local,153760,4,2008,Kia,Sedona,Automatic,12,751250
15417,Lagos,foreign,45235,5,2008,Ford,Edge,Automatic,12,4520000
15418,Lagos,local,134966,4,2008,Infiniti,Ex,Automatic,12,2080000
15419,Asaba,local,256319,4,2008,Hyundai,Ix35,Automatic,12,2080000
15420,Port Harcourt,foreign,205166,3,2008,Ford,F-150,Automatic,12,3957500
15421,Port Harcourt,local,319863,4,1996,Toyota,4Runner,Automatic,24,585000
15422,Abuja,foreign,142610,3,2008,Toyota,Camry,Automatic,12,2712500
15423,Lagos,foreign,69553,3,2008,Toyota,Corolla,Automatic,12,3345000
15424,Lagos,local,245804,4,2008,Toyota,Avalon,Automatic,12,1482500
15425,Abuja,local,131713,4,2008,Hyundai,Elantra,Automatic,12,2540000
15426,Lagos,foreign,81674,4,2008,Nissan,Versa,Automatic,12,2270000
15427,Abuja,foreign,160154,3,2008,Infiniti,G,Automatic,12,1370000
15428,Abuja,local,30866,2,2008,Audi,A7,Automatic,12,8635000
15430,Lagos,local,26409,4,2008,Lexus,Rx,Automatic,12,6910000
15431,Owerri,local,283385,3,2008,Toyota,COROLLA,Automatic,12,1447500
15432,Lagos,local,64440,4,2008,Skoda,Octavia,Automatic,12,1697500
15433,Lagos,local,173979,4,2008,Land,Rover Range Rover HSE,Automatic,12,2655000
15434,Onitsha,local,150733,4,2008,Toyota,Avalon,Automatic,12,863750
15435,Abuja,local,36184,2,2008,Nissan,Qashqai,Automatic,12,5645000
15436,Lagos,local,165641,4,2008,Infiniti,FX35,Automatic,12,1145000
15437,Lagos,local,81730,4,2008,Nissan,Pathfinder,Automatic,12,1735000
15438,Ibadan,local,1,5,1998,Honda,Accord,Automatic,22,413750
15439,Abuja,local,264333,3,2008,Toyota,Corolla,Automatic,12,2310000
15440,Lagos,local,117341,4,1998,Honda,Cr-V,Automatic,22,585000
15441,Abuja,local,33327,2,2008,Toyota,Land Cruiser Prado,Automatic,12,20710000
15442,Lagos,local,73557,4,2008,MG,350s,Automatic,12,1820000
15443,Asaba,foreign,123796,3,2008,Toyota,Camry,Automatic,12,2425000
15444,Lagos,local,193359,5,2008,Ford,Edge,Automatic,12,1160000
15445,Abuja,local,188875,3,2008,Honda,Odyssey,Automatic,12,1735000
15446,Abuja,local,173290,4,2008,Lexus,Es 350,Automatic,12,2760000
15447,Lagos,local,179047,5,2008,Kia,Cerato,Automatic,12,1160000
15448,Abuja,foreign,127546,4,2008,Volkswagen,Tiguan,Automatic,12,3690000
15449,Abuja,local,117155,4,2008,Toyota,Camry,Automatic,12,1735000
15450,Abuja,local,76596,4,2008,Honda,Accord,Automatic,12,1492500
15451,Lagos,foreign,137500,3,2008,Honda,Odyssey,Automatic,12,2663750
15452,Lagos,local,2002,4,2008,Nissan,Altima,Automatic,12,582500
15453,Lagos,local,29009,2,2008,Toyota,Camry,Automatic,12,8635000
15454,Abuja,local,66491,3,2008,Mercedes-Benz,Gl450,Automatic,12,4610000
15455,Lagos,local,201654,3,2008,Mercedes-Benz,C280,Automatic,12,1275000
15456,Port Harcourt,foreign,123198,3,2008,Lexus,Es,Automatic,12,2655000
15457,Port Harcourt,local,565642,4,1999,Toyota,Sienna,Automatic,21,638750
15458,Lagos,local,161088,4,2008,Toyota,Camry,Automatic,12,1735000
15459,Lagos,local,67887,2,2008,Nissan,Almera,Automatic,12,2310000
15460,Ibadan,local,254490,5,2008,Chrysler,Town & Country,Automatic,12,470000
15461,Lagos,foreign,75646,3,2008,Honda,Accord,Automatic,12,3690000
15462,Abuja,local,21308,3,2008,Cadillac,Escalade,Automatic,12,4520000
15463,Lagos,local,48502,5,2008,Toyota,Land Cruiser Prado,Automatic,12,9210000
15464,Lagos,local,80497,3,2008,Mercedes-Benz,Slk350,Automatic,12,3001250
15465,Lagos,local,124776,4,2008,Mitsubishi,Pajero,Automatic,12,3957500
15466,Lagos,local,197521,4,2008,Lexus,Es,Automatic,12,2310000
15467,Port Harcourt,local,160270,4,2008,Mercedes-Benz,E320,Automatic,12,1965000
15468,Lagos,foreign,1,4,2008,BMW,X5,Automatic,12,2252500
15469,Abuja,local,33746,3,2008,Toyota,Camry,Automatic,12,5185000
15470,Lagos,local,181558,5,2008,Nissan,Pathfinder,Automatic,12,1595000
15471,Lagos,foreign,153121,4,2008,Toyota,Venza,Automatic,12,4610000
15472,Lagos,foreign,109240,4,2008,Toyota,Camry,Automatic,12,3460000
15473,Lagos,foreign,186785,5,2008,Jeep,Grand Cherokee,Automatic,12,2885000
15474,Lagos,local,110489,5,2008,F-150,2010,Automatic,12,2270000
15475,Port Harcourt,local,118041,4,2008,Toyota,Avalon,Automatic,12,1145000
15476,Lagos,local,172109,4,2008,Nissan,Xterra,Automatic,12,757500
15477,Lagos,local,190886,4,2008,Volkswagen,Touareg,Automatic,12,1160000
15478,Lagos,local,35634,3,2008,5,Series 2014,Automatic,12,5645000
15479,Lagos,foreign,237022,3,2008,Honda,Cr-V,Automatic,12,2310000
15480,Abuja,local,136336,3,2008,Honda,Pilot,Automatic,12,4610000
15481,Lagos,local,54153,3,2008,Peugeot,508,Automatic,12,4610000
15482,Abuja,local,285743,4,2008,Honda,Cr-V,Automatic,12,1707500
15483,Lagos,local,152613,4,1999,Toyota,Avensis,Automatic,21,807500
15484,Abuja,local,111297,3,2008,Honda,Odyssey,Automatic,12,920000
15485,Lagos,local,149944,4,2008,Toyota,Corolla,Automatic,12,1370000
15486,Port Harcourt,local,131608,3,2008,Toyota,Highlander,Automatic,12,4322500
15487,Lagos,local,181858,4,2008,Ford,Explorer,Automatic,12,700000
15488,Lagos,foreign,133422,3,2008,Jeep,Grand Cherokee,Automatic,12,1786250
15489,Abuja,local,2034555,4,2008,Toyota,Sienna,Automatic,12,930000
15490,Abuja,foreign,208154,3,2008,Mercedes-Benz,E350,Automatic,12,2270000
15491,Port Harcourt,local,182030,5,2008,Toyota,Camry,Automatic,12,1390000
15492,Lagos,foreign,144129,5,2008,Toyota,Camry,Automatic,12,3000000
15493,Abuja,local,40973,3,2008,Mercedes-Benz,Ml350,Automatic,12,3460000
15494,Lagos,local,168934,4,2008,Honda,Hr-V,Automatic,12,1045000
15495,Lagos,local,80124,4,2008,Taurus,2011,Automatic,12,1707500
15496,Lagos,foreign,41543,3,2008,Volkswagen,Passat,Automatic,12,3230000
15497,Abuja,local,252464,3,1997,Volvo,X40,Automatic,23,470000
15498,Lagos,local,188417,5,2008,Toyota,Corolla,Automatic,12,1313750
15499,Lagos,local,164756,4,2008,Honda,Accord,Automatic,12,1390000
15500,Lagos,local,126591,4,2008,Lexus,Rx 330,Automatic,12,2770000
15501,Lagos,local,286150,,2008,Toyota,Solara,Automatic,12,642500
15502,Abuja,local,135356,3,2008,Mercedes-Benz,E350,Automatic,12,1965000
15503,Port Harcourt,local,332227,3,2008,Honda,Pilot,Automatic,12,1608500
15504,Lagos,foreign,217500,3,2008,Lincoln,Mkz,Automatic,12,1707500
15505,Owerri,local,280387,3,2008,Mercedes-Benz,E320,Automatic,12,1562500
15506,Lagos,foreign,137337,4,2008,Toyota,Venza,Automatic,12,4610000
15507,Abuja,local,21977,2,2008,Peugeot,508,Automatic,12,9020000
15508,Lagos,local,192486,4,2008,Honda,Pilot,Automatic,12,920000
15509,Owerri,local,87624,2,2008,Toyota,Avalon,Automatic,12,7485000
15510,Ibadan,local,110796,4,2008,Toyota,Corolla,Automatic,12,1482500
15511,Ilorin,local,170108,3,2008,Honda,Pilot,Automatic,12,1160000
15512,Ibadan,local,34467,2,2008,Nissan,Teana,Automatic,12,4035000
15513,Abuja,local,21325,2,2008,BMW,X6,Automatic,12,13520000
15514,Lagos,local,69761,3,2008,Land,Rover Lr3,Automatic,12,1735000
15515,Lagos,local,177556,5,2008,Land,Rover Lr2,Automatic,12,1850000
15516,Lagos,local,44262,,2008,Toyota,Land Cruiser Prado,Automatic,12,14960000
15517,Lagos,local,128668,4,2008,Scion,Tc,Automatic,12,1160000
15518,Lagos,local,102791,4,2008,Taurus,2006,Automatic,12,402500
15519,Lagos,foreign,188367,3,2008,Mercedes-Benz,C300,Automatic,12,4150000
15520,Onitsha,local,74197,3,2008,Mercedes-Benz,Ml550,Automatic,12,2310000
15521,Ilorin,local,267382,4,2008,Honda,Accord,Automatic,12,582500
15522,Lagos,local,228729,4,2008,Honda,Pilot,Automatic,12,1707500
15523,Lagos,foreign,198103,3,2008,Mercedes-Benz,C300,Automatic,12,3172500
15524,Lagos,local,171496,4,2008,Volkswagen,Passat,Automatic,12,976250
15525,Owerri,local,127786,4,2008,Toyota,Avalon,Automatic,12,700000
15526,Abuja,local,188576,3,2008,BMW,ALPINA,Automatic,12,6910000
15527,Kaduna,local,99999,4,2008,Honda,Accord,Automatic,12,1145000
15528,Lagos,local,181959,3,2008,Mercedes-Benz,Gl550,Automatic,12,4610000
15529,Lagos,local,270881,3,1998,Mitsubishi,Galant,Automatic,22,501050
15530,Lagos,local,2006,4,2008,Mercedes-Benz,Cls500,Automatic,12,1707500
15531,Abuja,local,308192,3,2008,Toyota,Camry,Automatic,12,751250
15532,Abuja,foreign,74248,5,2008,Toyota,Camry,Automatic,12,2885000
15533,Lagos,local,91379,3,2008,Ford,Edge,Automatic,12,3620000
15534,Lagos,local,122687,3,2008,Land,Rover Range Rover Sport,Automatic,12,3690000
15535,Lagos,local,93469,3,2008,Mercedes-Benz,Gl450,Automatic,12,6910000
15536,Lagos,local,92289,2,2008,Honda,Accord,Automatic,12,10935000
15537,Port Harcourt,local,102856,4,2008,Hyundai,Sonata,Automatic,12,1907500
15538,Lagos,local,177329,4,2008,Nissan,Maxima,Automatic,12,470000
15539,Lagos,foreign,207493,3,2008,Mercedes-Benz,E350,Automatic,12,1965000
15540,Abuja,local,137154,4,2008,Honda,Accord,Automatic,12,695000
15541,Abuja,local,94551,,2008,Mercedes-Benz,E270,Automatic,12,930000
15542,Lagos,local,189391,4,2008,Volkswagen,Tiguan,Automatic,12,1735000
15543,Lagos,local,83937,3,2008,Hyundai,Sonata,Automatic,12,2495000
15544,Port Harcourt,local,110495,5,2008,Ford,Windstar,Automatic,12,432625
15545,Lagos,foreign,249924,5,2008,Toyota,4Runner,Automatic,12,2770000
15546,Lagos,local,91195,4,2008,Toyota,Venza,Automatic,12,4265000
15547,Abuja,local,60636,4,2008,Nissan,Armada,Automatic,12,1045000
15548,Lagos,foreign,195930,3,2008,Honda,Odyssey,Automatic,12,2945000
15549,Lagos,foreign,85436,3,2008,Toyota,Sienna,Automatic,12,3230000
15550,Port Harcourt,local,213722,4,2008,Infiniti,Fx,Automatic,12,1482500
15551,Lagos,local,149446,4,2008,Volkswagen,Passat,Automatic,12,815000
15552,Abuja,local,312705,4,1997,Toyota,Camry,Automatic,23,638750
15553,Owerri,local,159086,5,2008,Toyota,Avalon,Automatic,12,976250
15554,Abuja,local,251382,4,1999,Toyota,Solara,Automatic,21,585000
15555,Lagos,local,113168,4,2008,Honda,Accord,Automatic,12,670000
15556,Abuja,local,165187,3,2008,Nissan,Pathfinder,Automatic,12,1313750
15557,Lagos,local,141054,3,2008,Land,Rover Range Rover Sport,Automatic,12,2540000
15558,Port Harcourt,local,93000,3,2008,Toyota,Rav4,Automatic,12,2045000
15559,Lagos,local,160320,5,2008,Mazda,Mpv,Automatic,12,723000
15560,Owerri,local,237033,3,2008,Nissan,Pathfinder,Automatic,12,1145000
15561,Lagos,local,150286,4,2008,Nissan,Xterra,Automatic,12,757500
15562,Port Harcourt,local,109523,3,2008,Land,Rover Range Rover Evoque,Automatic,12,8060000
15563,Port Harcourt,local,120342,4,2008,Honda,Accord,Automatic,12,987500
15564,Lagos,local,56126,3,2008,Toyota,Highlander,Automatic,12,8635000
15565,Owerri,local,196346,3,2008,"H2
",                                      C45-Marketplace,Automatic,12,1707500
15566,Lagos,foreign,25365,3,2008,Toyota,Rav4,Automatic,12,7895000
15567,Abuja,local,74365,3,2008,Honda,Civic,Automatic,12,1707500
15568,Lagos,local,133441,4,2008,Toyota,Camry,Automatic,12,1088750
15569,Ilorin,local,24367,4,2008,Jaguar,S-Type,Automatic,12,470000
15570,Asaba,local,179971,4,2008,Toyota,Highlander,Automatic,12,3920000
15571,Abuja,local,126127,3,2008,Toyota,Land Cruiser Prado,Automatic,12,14960000
15572,Lagos,foreign,72230,3,2008,Toyota,Camry,Automatic,12,4070000
15573,Lagos,local,80272,3,2008,Toyota,Land Cruiser Prado,Automatic,12,14385000
15574,Port Harcourt,local,46672,3,2008,Toyota,Tundra,Automatic,12,5185000
15575,Ibadan,local,83840,4,2008,Nissan,Xterra,Automatic,12,582500
15576,Lagos,local,44564,4,2008,Ford,Focus,Automatic,12,700000
15577,Abuja,local,92540,3,2008,Volkswagen,Golf,Automatic,12,1482500
15578,Abuja,local,203453,4,1998,Honda,Accord,Automatic,22,470000
15579,Lagos,local,306592,4,2008,Toyota,SIENNA,Automatic,12,815000
15581,Lagos,local,72269,4,2008,Toyota,Sienna,Automatic,12,757500
15582,Abuja,local,206582,,2008,Rover,75,Automatic,12,585000
15583,Lagos,foreign,145729,3,2008,Toyota,Corolla,Automatic,12,2195000
15584,Abuja,foreign,309235,3,2008,Opel,Zafira,Automatic,12,1620000
15585,Lagos,foreign,47551,2,2008,Toyota,Sienna,Automatic,12,8635000
15586,Lagos,local,58531,3,2008,Mercedes-Benz,Gl450,Automatic,12,9785000
15587,Lagos,foreign,109027,4,2008,Honda,Accord,Automatic,12,3805000
15588,Abuja,foreign,100913,3,2008,CHEVROLET, MALIBU,Automatic,12,2382500
15589,Lagos,local,63296,4,2008,Land,Rover Range Rover Vogue,Automatic,12,6910000
15590,Abuja,local,209541,3,2008,Kia,Opirus,Automatic,12,1145000
15591,Abuja,local,181546,4,2008,Infiniti,Qx,Automatic,12,470000
15592,Lagos,local,122968,3,2008,Hyundai,Accent,Automatic,12,1447500
15593,Ilorin,local,2002,4,2008,Mercedes-Benz,C-CLASS,Automatic,12,1045000
15594,Lagos,foreign,124795,4,2008,Mazda,Mpv,Automatic,12,1257500
15595,Abuja,local,72356,3,2008,Hyundai,Santa Fe,Automatic,12,3395000
15596,Port Harcourt,local,1,3,2008,Jaguar,S-Type,Automatic,12,700000
15597,Abuja,local,167054,5,2008,Mercedes-Benz,E320,Automatic,12,1932500
15598,Port Harcourt,local,45097,2,2008,GMC,Terrain,Automatic,12,3057500
15599,Abuja,local,51658,3,2008,Land,Rover Range Rover Sport,Automatic,12,4035000
15600,Lagos,local,54254,3,2008,BMW,5 Series,Automatic,12,2080000
15601,Lagos,local,280458,3,2008,Toyota,Corolla,Automatic,12,1850000
15602,Lagos,local,179806,3,2008,Honda,Accord Crosstour,Automatic,12,2741250
15603,Lagos,local,210000,5,2008,Mercedes-Benz,S600,Automatic,12,1390000
15604,Lagos,local,141149,4,2008,Pontiac,Montana,Automatic,12,930000
15605,Benin,local,293532,3,2008,Toyota,Camry,Automatic,12,930000
15606,Port Harcourt,local,228753,4,2008,Toyota,Corolla,Automatic,12,1620000
15607,Lagos,foreign,245336,4,2008,BMW,520i,Automatic,12,1145000
15608,Lagos,foreign,284852,3,2008,Toyota,Avalon,Automatic,12,1932500
15609,Port Harcourt,local,113331,3,2008,Nissan,Pathfinder,Automatic,12,872500
15610,Abuja,local,47625,3,2008,BMW,5 Series,Automatic,12,1735000
15611,Lagos,local,121962,5,2008,Toyota,Camry,Automatic,12,1735000
15612,Ibadan,foreign,212431,4,2008,Toyota,Sienna,Automatic,12,2137500
15613,Lagos,local,59379,5,2008,Mercedes-Benz,Gl450,Automatic,12,2080000
15614,Abuja,local,86004,2,2008,Mercedes-Benz,Gl450,Automatic,12,5185000
15615,Ilorin,local,127886,4,2008,Nissan,Murano,Automatic,12,582500
15616,Lagos,local,150848,4,2008,Ford,F-150,Automatic,12,987500
15617,Lagos,local,81737,2,2008,Volkswagen,Tiguan,Automatic,12,3957500
15618,Port Harcourt,local,2001,4,2008,Honda,Accord,Automatic,12,585000
